Date,Ticker,Raw_Momentum,Sector,Mom_Winsorized,Z_Momentum,Momentum_Quintile,Forward_Return,EV/EBIT,ROIC,Realized_Vol,Z_LowVol,Defensive_Quintile,Value_Quintile,Quality_Quintile
2021-12-01,ELV,0.37182230192717847,Healthcare,0.37182230192717847,0.6435972636158016,4,-0.04598321559432961,14.68896,7.7245,0.25760268059484875,0.047326675083325144,3,4,3
2021-12-01,EME,0.3329682809540495,Industrials,0.3329682809540495,0.474451352083567,4,-0.0642122830898435,11.83318,12.8089,0.29523463590792315,-0.5117208007347996,2,4,4
2021-12-01,EMR,0.2267970530670993,Industrials,0.2267970530670993,-0.0807109869366816,3,-0.01097161336635799,18.27743,6.504,0.25560275819274414,0.08088296796017835,3,3,3
2021-12-01,EOG,0.9099207211919054,Energy,0.7540087032738506,0.9182967355848198,5,0.2841567314705711,12.64402,5.7007,0.3434847855520456,0.06281088312494372,3,4,3
2021-12-01,EPAM,0.8787218606601557,Technology,0.7540087032738506,2.2912661206047615,5,-0.2876954058593566,66.5955,18.0998,0.5252757395412386,-1.6746994421685149,1,1,5
2021-12-01,EQIX,0.1860137936044446,Real Estate,0.1860137936044446,-0.8685667598710998,2,-0.14298219672787815,74.14352,-2.3766,0.23170711786344417,0.1477083187291115,3,1,1
2021-12-01,EQR,0.5074903671953523,Real Estate,0.5074903671953523,0.57360739617188,4,-0.012984497269147965,64.77227,0.7928,0.21400555526973644,0.517953252694796,4,1,2
2021-12-01,EQT,0.5664830559042291,Energy,0.5664830559042291,0.028933370786602054,3,-0.025675976744465312,999.0,-20.548,0.47052216219935655,-1.404066549071101,1,1,1
2021-12-01,ERIE,-0.14309563896674726,Financial Services,-0.09354815295249315,-2.294862590128818,1,-0.04443081692317252,29.82541,8.4648,0.30651043008598156,-0.6831148693758836,2,2,4
2021-12-01,ES,0.009625780120940508,Utilities,0.009625780120940508,-0.8106349559451638,2,-0.009806607763010011,23.05073,1.2181,0.16571803999554557,0.6688018129657745,4,3,2
2021-12-01,ESS,0.47492958031074517,Real Estate,0.47492958031074517,0.4275366426458078,4,-0.050387357751972894,62.04059,-0.7501,0.2264146069130516,0.2584061939572171,3,1,1
2021-12-01,ETN,0.3925166702042324,Industrials,0.3925166702042324,0.7858259468675757,4,-0.08326595526196279,30.11968,3.5374,0.2268827789714433,0.5103243395171421,4,2,2
2021-12-01,ETR,0.060588487076488784,Utilities,0.060588487076488784,-0.2503225345423197,3,-0.007811792028151188,22.16077,1.382,0.1967220577134335,0.08010594014990523,3,3,2
2021-12-01,EVRG,0.17888945032459502,Utilities,0.17888945032459502,1.0503442300715018,5,-0.05319948289330512,18.78585,1.9895,0.1618002251195674,0.6688018129657745,4,3,2
2021-12-01,EW,0.3133837036707481,Healthcare,0.3133837036707481,0.3783826411266087,4,-0.1570822510547174,41.37083,26.5562,0.29247757409110986,-0.48425128110070764,2,1,5
2021-12-01,EXC,0.29376290267400296,Utilities,0.29376290267400296,2.3133270283938665,5,0.0032894589183154466,17.78772,0.2396,0.16941332074738671,0.6287118178161684,4,3,2
2021-12-01,EXPD,0.30201155429744997,Industrials,0.30201155429744997,0.3125806727938094,4,-0.14751650351700296,12.42499,28.6311,0.28247797421559595,-0.32097420403886234,2,4,5
2021-12-01,EXPE,0.24176768919519587,Consumer Cyclical,0.24176768919519587,-0.011850368750786234,3,0.014220905400793127,999.0,-6.6705,0.5234551336083518,-1.519029987171748,1,1,1
2021-12-01,EXR,0.7535844564861973,Real Estate,0.7535844564861973,1.677608635098323,5,-0.1207126912948484,40.73594,1.8503,0.22649783666504833,0.2566653649276395,3,1,2
2021-12-01,F,0.943117347469524,Consumer Cyclical,0.7540087032738506,2.415412856659497,5,-0.022628920589150003,59.75005,1.5303,0.43991074863870017,-1.1967277235184128,1,1,2
2021-12-01,FANG,1.2514040126719648,Energy,0.7540087032738506,0.9182967355848198,5,0.16977311237283876,14.53896,0.8964,0.4351070190174194,-0.9951343461037715,1,4,2
2021-12-01,FAST,0.19822789905929628,Industrials,0.19822789905929628,-0.23009720652236554,3,-0.11520444099336613,28.82374,7.4055,0.19437119537876332,0.9964604520103661,5,2,3
2021-12-01,FCX,0.4559408135165237,Basic Materials,0.4559408135165237,0.514813327313387,4,-0.10807559722254168,8.63267,12.3369,0.4381520938780607,-1.7179580701305635,1,5,4
2021-12-01,FDS,0.34467902373563697,Financial Services,0.34467902373563697,-0.09153895147794838,3,-0.13193150980854473,37.07009,15.0822,0.1696930562261545,1.3979768952513938,5,2,4
2021-12-01,FDX,-0.08354881948428361,Industrials,-0.08354881948428361,-1.7034890591123222,1,-0.04649657886183445,11.46836,6.8795,0.236697982209602,0.36356050280868674,3,5,3
2021-12-01,FE,0.30066385064632195,Utilities,0.30066385064632195,2.3891998989562127,5,0.008895968888150252,16.42743,0.8232,0.1789244899700782,0.43764170917165446,4,4,2
2021-12-01,FFIV,0.20012499128391337,Technology,0.20012499128391337,-0.2229880693033013,3,-0.15156720436058035,30.41875,10.8946,0.26406472767348643,0.6878410749469599,4,2,4
2021-12-01,FICO,-0.22080462283017455,Technology,-0.09354815295249315,-1.5560637986962507,1,0.14139777920536067,26.82354,31.4851,0.3143137268205402,0.11647185938077341,3,2,5
2021-12-01,FIS,-0.20869863799978672,Technology,-0.09354815295249315,-1.5560637986962507,1,0.10276806753351919,43.08243,-1.0433,0.3367288217237509,-0.13840476322037631,2,1,1
2021-12-01,FISV,-0.13499036241164986,Unknown,-0.09354815295249315,0.0,3,0.018402505211165376,32.96597,2.4199,0.34593994431213865,0.0,2,2,2
2021-12-01,FITB,0.6288453870367765,Financial Services,0.6288453870367765,1.3371959578963077,5,0.03185038183691158,0.0,0.0,0.2689526438800693,-0.11183362514710497,2,5,1
2021-12-01,FOX,0.2962405390636338,Communication Services,0.2962405390636338,0.5279091175063376,4,0.08491407202122003,999.0,-413.97,0.22625515895288348,0.8182343807096789,5,1,1
2021-12-01,FOXA,0.3810950688921326,Communication Services,0.3810950688921326,0.8652125200551716,5,0.1005419508836436,8.45597,6.4318,0.24143598718798712,0.635001986528538,4,5,3
2021-12-01,FRT,0.47197570575366954,Real Estate,0.47197570575366954,0.4142852834602131,4,-0.0574187187572649,47.7247,-1.2805,0.2576919525137744,-0.3957890893833558,2,1,1
2021-12-01,FSLR,0.2089567180707288,Technology,0.2089567180707288,-0.18289805474393225,3,-0.10073435107608075,27.75689,7.4554,0.41527395440921444,-1.03152246926063,1,2,3
2021-12-01,FTNT,1.2644583302486971,Technology,0.7540087032738506,2.2912661206047615,5,-0.17295486737451915,80.12978,37.3639,0.4623438628214135,-1.5667430130080628,1,1,5
2021-12-01,FTV,0.07221012867564358,Technology,0.07221012867564358,-0.8036342813193704,2,-0.07537040829627728,31.78053,11.5232,0.18183516996590085,1.622853486761184,5,2,4
2021-12-01,GD,0.38995404321758476,Industrials,0.38995404321758476,0.7724261395915538,4,0.017412848028860006,14.71139,6.6368,0.1772653008350393,1.2522398437000826,5,4,3
2021-12-01,GDDY,-0.16612416258309326,Technology,-0.09354815295249315,-1.5560637986962507,1,-0.10782466957421577,39.5583,6.0853,0.38294140131037413,-0.6638768282544723,2,1,3
2021-12-01,GE,0.21765688877240597,Industrials,0.21765688877240597,-0.12850430241264402,3,0.0009816360190642026,82.61875,-0.6376,0.2770158647715141,-0.23930089386038372,2,1,1
2021-12-01,GEN,0.24358530847544224,Technology,0.24358530847544224,-0.025707878122088076,3,0.0011546941234188424,13.8291,15.5944,0.2333588152299924,1.036990578497059,5,4,5
2021-12-01,GILD,0.16253494424025905,Healthcare,0.16253494424025905,-0.3062213360216277,2,-0.04451728525023302,8.19743,7.9755,0.16688848761232922,1.4219644383654424,5,5,3
2021-12-01,GIS,0.07818089045569954,Consumer Defensive,0.07818089045569954,-0.013547089253388354,3,0.019293645027665285,14.01411,4.2408,0.18239302585316367,0.5250636139404593,4,4,3
2021-12-01,GL,-0.056852088398151146,Financial Services,-0.056852088398151146,-2.1103616947505737,1,0.09154924774740159,10.09804,6.6745,0.27210249524492663,-0.1597451553151998,2,5,3
2021-12-01,GLW,0.0056343906764564355,Technology,0.0056343906764564355,-1.1058427134996596,1,0.12919655154167442,16.46931,3.8873,0.26024584317972055,0.7312646868512543,4,4,2
2021-12-01,GM,0.30715684731384996,Consumer Cyclical,0.30715684731384996,0.2979973288753479,4,-0.1006310692157103,13.35646,6.4945,0.4005262070582164,-0.7991458714560682,2,4,3
2021-12-01,GNRC,1.1923397807044793,Industrials,0.7540087032738506,2.6760439146752293,5,-0.19760174440662126,36.1139,20.7653,0.39075673020435864,-1.9400344799532925,1,2,5
2021-12-01,GOOG,0.6927017826577824,Communication Services,0.6927017826577824,2.103873614785719,5,-0.06207520204101591,24.30686,27.5239,0.2307393335020383,0.7641104537510807,4,3,5
2021-12-01,GOOGL,0.6894057764487407,Communication Services,0.6894057764487407,2.0907717319354004,5,-0.06591899974490867,24.30686,27.5239,0.23572608567046133,0.7039204216357539,4,3,5
2021-12-01,GPC,0.3432235177732115,Consumer Cyclical,0.3432235177732115,0.4688998932208834,4,-0.04354643077939546,17.15206,5.3412,0.21877207726038042,1.0356385552544232,5,4,3
2021-12-01,GPN,-0.33328194656617893,Industrials,-0.09354815295249315,-1.7557749134566423,1,0.11090963591440639,24.78506,1.8369,0.4019106174157927,-2.1068152629532104,1,2,2
2021-12-01,GRMN,0.22246076933541925,Technology,0.22246076933541925,-0.1215988745405648,3,-0.08172114808644493,17.46548,11.7296,0.28719186144820946,0.4248680305588204,3,4,4
2021-12-01,GS,0.5952329093797091,Financial Services,0.5952329093797091,1.1681987561820333,5,-0.06796038908641278,0.0,0.0,0.24589974114832802,0.23881779193777675,3,5,1
2021-12-01,GWW,0.14707615864807022,Industrials,0.14707615864807022,-0.49756627904632794,2,-0.044631994998633684,18.67022,12.8454,0.23986593297136163,0.3161910702031793,3,3,4
2021-12-01,HAL,0.3339581546832775,Energy,0.3339581546832775,-1.0738444702712044,1,0.3467085576338915,18.3157,1.4804,0.3822712230158281,-0.38504904040654625,2,3,2
2021-12-01,HAS,0.04540669780688811,Consumer Cyclical,0.04540669780688811,-0.9423104455551002,2,-0.09137353035025053,17.32257,0.9946,0.22024525920588567,1.0207669741006382,5,4,2
2021-12-01,HBAN,0.2993993929246157,Financial Services,0.2993993929246157,-0.31919639999421623,2,-0.01340344037583241,0.0,0.0,0.27544266446622273,-0.2105515584992172,2,5,1
2021-12-01,HCA,0.5356490122296667,Healthcare,0.5356490122296667,1.387099681929536,5,-0.06381740511927425,10.81414,17.446,0.2385663356320155,0.3374867396478801,3,5,5
2021-12-01,HD,0.43062901209247717,Consumer Cyclical,0.43062901209247717,0.883072394502447,5,-0.11207509390228121,20.01451,20.3872,0.21390122380448592,1.0848091907475739,5,3,5
2021-12-01,HIG,0.5150211395890556,Financial Services,0.5150211395890556,0.7649090975775364,4,0.04099095577907175,9.32879,7.4131,0.2139075937519568,0.725441621945957,4,5,3
2021-12-01,HII,0.20955389170187888,Industrials,0.20955389170187888,-0.17087433896847967,3,0.002463392547167542,12.03594,9.7274,0.2432093277157644,0.2661982755138372,3,4,4
2021-12-01,HLT,0.2938161634310823,Consumer Cyclical,0.2938161634310823,0.2347822592099317,4,-0.06974836525566586,74.19713,0.4108,0.33085742517856037,-0.09584853145689252,2,1,2
2021-12-01,HOLX,0.006590631820283521,Healthcare,0.006590631820283521,-1.0139506995206846,1,-0.0825496329200811,8.18875,28.229,0.23464537061459492,0.3972517557174771,3,5,5
2021-12-01,HON,0.040897917920960314,Industrials,0.040897917920960314,-1.05276528774464,1,-0.01932781008744744,19.38689,6.9816,0.18421283279163428,1.1483554491680992,5,3,3
2021-12-01,HPE,0.27904481715395857,Technology,0.27904481715395857,0.13525410060578738,3,0.04354815238975629,11.56253,8.2752,0.30162667118270137,0.26073330041808346,3,4,4
2021-12-01,HPQ,0.26790452434897327,Technology,0.26790452434897327,0.08468477124041007,3,-0.0183078693472446,7.83787,90.9356,0.3489897766415455,-0.27782111603112547,2,5,5
2021-12-01,HRL,-0.07765517052984472,Consumer Defensive,-0.07765517052984472,-1.0156210668054755,1,-0.027453559361462543,21.79143,4.2465,0.19122357390314665,0.3734949621751544,3,3,3
2021-12-01,HSIC,0.1419383454552383,Healthcare,0.1419383454552383,-0.3996958431848718,2,-0.02876300480652849,13.95448,11.0677,0.22748046414963657,0.5064623067203253,4,4,4
2021-12-01,HST,0.15037600382687244,Real Estate,0.15037600382687244,-1.0284412378823984,1,-0.0028751132913727995,999.0,-3.1475,0.34316398642630896,-2.183517567269708,1,1,1
2021-12-01,HSY,0.16856096675984533,Consumer Defensive,0.16856096675984533,0.5676247010292073,4,0.018607516718615935,19.90314,10.5895,0.14437782736134627,0.7821019478550909,4,3,4
2021-12-01,HUBB,0.2913435070505348,Industrials,0.2913435070505348,0.2567981582628279,4,-0.10073446015856813,21.3924,4.0368,0.19105108359572984,1.0461051034511604,5,3,2
2021-12-01,HUM,0.1363096601976006,Healthcare,0.1363096601976006,-0.42524076863233673,2,-0.15257472512251913,15.69011,8.8528,0.20655004194244997,0.8254927020434815,5,4,4
2021-12-01,HWM,0.0409725341316407,Industrials,0.0409725341316407,-1.052375124506684,1,-0.02324849062069201,17.4763,3.2942,0.3552286188935821,-1.4087931189284744,1,4,2
2021-12-01,IBKR,0.16812860899022652,Financial Services,0.16812860899022652,-0.9792011570992418,1,-0.14140019059956066,0.0,0.0,0.24673008725721277,0.22618762370518988,3,5,1
2021-12-01,IBM,0.030060054297375238,Technology,0.030060054297375238,-0.9949668639832618,1,-0.000673185557372391,17.47236,-1.2516,0.25887449262935774,0.7468579822706118,4,4,1
2021-12-01,ICE,0.2146440782610486,Financial Services,0.2146440782610486,-0.7453301457624034,2,-0.07165230563572667,25.201,6.3778,0.16816354964845726,1.421241802718848,5,2,3
2021-12-01,IDXX,0.3326265252073599,Healthcare,0.3326265252073599,0.4657132377139053,4,-0.22956600117776726,56.26585,48.0493,0.28073969346495387,-0.3053375134112637,2,1,5
2021-12-01,IEX,0.12548257846830357,Industrials,0.12548257846830357,-0.6104776837555693,2,-0.08835483767025243,27.50926,7.2242,0.23268575531219743,0.4235541472518988,3,2,3
2021-12-01,IFF,0.38740717449510464,Basic Materials,0.38740717449510464,0.2687255426580361,4,-0.11946661687066051,40.39521,-1.3597,0.21493350579472048,0.8257882409271607,5,1,1
2021-12-01,INCY,-0.22993790788817792,Healthcare,-0.09354815295249315,-1.4684152279732665,1,0.012670303621831414,18.51925,18.8599,0.3506349362239134,-1.3707105244221172,1,3,5
2021-12-01,INTC,0.002074774373792332,Technology,0.002074774373792332,-1.1220009431238607,1,-0.05203885703442379,8.75049,12.8509,0.3359514409303332,-0.12956535424366356,2,5,4
2021-12-01,INTU,0.6549351616281589,Technology,0.6549351616281589,1.8415398300504062,5,-0.13679617206765082,74.39359,14.0563,0.38474257245784266,-0.6843575097227296,2,1,4
2021-12-01,INVH,0.40956496277525245,Real Estate,0.40956496277525245,0.13430481839076822,3,-0.074106805333506,60.22763,-0.6796,0.18402474961754353,1.1450301759987265,5,1,1
2021-12-01,IP,0.08400810072834752,Consumer Cyclical,0.08400810072834752,-0.7593970060113535,2,0.0270330123733602,10.58942,5.7294,0.2473278830087924,0.7473713904993032,4,5,3
2021-12-01,IPG,0.5954741069797387,Communication Services,0.5954741069797387,1.7173859883219138,5,-0.051001211436118354,10.88766,3.3357,0.2506398986863804,0.5239108975863526,4,5,2
2021-12-01,IQV,0.4590613166230699,Healthcare,0.4590613166230699,1.0395181624603267,5,-0.13199127673668087,47.73953,4.0875,0.2277658771251227,0.5021119207845638,4,1,2
2021-12-01,IR,0.1799825223818372,Industrials,0.1799825223818372,-0.3255010762350626,2,-0.09148221267476708,38.38509,3.3565,0.25582670021291615,0.0775344290371217,3,2,2
2021-12-01,IRM,0.6506863899254844,Real Estate,0.6506863899254844,1.2159982270892726,5,-0.11139327850671965,30.39923,-0.6592,0.26421369444641335,-0.5321974939187529,2,2,1
2021-12-01,ISRG,0.32427571953552414,Healthcare,0.32427571953552414,0.4278143859307377,4,-0.20907319139813663,61.73392,16.2844,0.27817871941079353,-0.2663020578994974,2,1,5
2021-12-01,IT,1.0719770185627802,Technology,0.7540087032738506,2.2912661206047615,5,-0.12093201660100716,30.47525,18.2829,0.3093406951061674,0.1730190001767818,3,2,5
2021-12-01,ITW,0.14201728511369338,Industrials,0.14201728511369338,-0.524018794667064,2,-0.04748442325728652,21.98755,11.8694,0.1719573823561278,1.3316075818914006,5,3,4
2021-12-01,IVZ,0.4865940314754891,Financial Services,0.4865940314754891,0.6219829564868405,4,-0.01563847746076441,8.42861,4.9479,0.30530105361082666,-0.664719373600929,2,5,3
2021-12-01,J,0.294939303922682,Industrials,0.294939303922682,0.2756003426390744,4,-0.06500026656204672,19.49634,3.9071,0.20185116854183832,0.8846146212871392,5,3,2
2021-12-01,JBHT,0.4510406771908311,Industrials,0.4510406771908311,1.0918441144460158,5,-0.05802371950148,22.02166,13.2075,0.27484397723329995,-0.206825300612517,2,3,4
2021-12-01,JBL,0.4164878219376509,Technology,0.4164878219376509,0.7591515779470789,4,-0.12594183253678615,9.52897,12.6353,0.3107083757599261,0.15746743426407098,3,5,4
2021-12-01,JCI,0.6030308450062851,Industrials,0.6030308450062851,1.8865906644468644,5,-0.1024017647200427,17.2261,3.1573,0.22297824806154326,0.5687076376495591,4,4,2
2021-12-01,JKHY,0.039511746191337904,Technology,0.039511746191337904,-0.9520626307810631,1,0.00804435357622646,26.6057,11.9601,0.24070417731179147,0.953468242889043,5,2,4
2021-12-01,JNJ,0.05412532238407364,Healthcare,0.05412532238407364,-0.7982217910739633,2,0.007131401034060625,17.35672,6.7635,0.15565307305513287,1.4219644383654424,5,4,3
2021-12-01,JPM,0.36234472514638427,Financial Services,0.36234472514638427,-0.002719134765969851,3,-0.06157237484348377,0.0,0.0,0.19474593074309335,1.0169044527203883,5,5,1
2021-12-01,K,0.01306764724065168,Consumer Defensive,0.01306764724065168,-0.43224534309254337,2,-0.022042883698947024,15.32251,3.7939,0.17881248785917003,0.5865204242394656,4,4,2
2021-12-01,KDP,0.15040173097650444,Consumer Defensive,0.15040173097650444,0.45085520932339096,4,0.02957130326638402,19.23085,2.1737,0.18759487268265573,0.4357784522298837,4,3,2
2021-12-01,KEY,0.4555439928069096,Financial Services,0.4555439928069096,0.4658692149874357,4,0.08344130619359968,0.0,0.0,0.2360255131194592,0.38901198185099545,3,5,1
2021-12-01,KEYS,0.36285872710575107,Technology,0.36285872710575107,0.5157120734748285,4,-0.1825092643705899,32.5922,16.1299,0.24935439026638626,0.855108763610995,5,2,5
2021-12-01,KHC,0.06745700105073427,Consumer Defensive,0.06745700105073427,-0.08250500851097964,3,-0.002785482353559132,10.76827,0.4481,0.20990159511391177,0.05290302648381389,3,5,2
2021-12-01,KIM,0.5591662170402356,Real Estate,0.5591662170402356,0.8054301206254668,4,-0.008683442208536896,43.702,4.2797,0.2983560283735303,-1.2463167194595086,1,1,3
2021-12-01,KKR,0.9828579287764947,Financial Services,0.7540087032738506,1.9664935186756989,5,-0.044831866984315516,0.0,0.0,0.33875593947051996,-1.1735925194960077,1,5,1
2021-12-01,KLAC,0.452696545980511,Technology,0.452696545980511,0.9235144833102173,5,-0.09495240850340092,22.8176,31.3546,0.34599514110257557,-0.24376983963056445,2,3,5
2021-12-01,KMB,-0.007002201329728175,Consumer Defensive,-0.007002201329728175,-0.5613006648107572,2,-0.028785651119313416,16.78727,5.3509,0.1834217998660129,0.5074056057153593,4,4,3
2021-12-01,KMI,0.2866751341412064,Energy,0.2866751341412064,-1.2980899899479539,1,0.09457766887113128,13.42078,-1.1491,0.2506236030499486,1.1350620310491928,5,4,1
2021-12-01,KO,0.05214569926802559,Consumer Defensive,0.05214569926802559,-0.1809614054570145,3,0.030400350873095228,19.38626,-0.2143,0.1642778718974684,0.7821019478550909,4,3,1
